metodo,imagen_id,nivel_brillo,estado_ojo,ear_ref,clase_ref,ear_mejorada,clase_predicha,resultado
RETINEX,y1511,B40,abierto,0.23198,abierto,0.22806,abierto,TN
RETINEX,za0001,B5,abierto,0.183563,abierto,0.172621,abierto,TN
RETINEX,za0001,B10,abierto,0.183563,abierto,0.1858,abierto,TN
RETINEX,za0001,B15,abierto,0.183563,abierto,0.180464,abierto,TN
RETINEX,za0001,B25,abierto,0.183563,abierto,0.181472,abierto,TN
RETINEX,za0001,B40,abierto,0.183563,abierto,0.183666,abierto,TN
RETINEX,za0058,B5,abierto,0.1701,abierto,0.179338,abierto,TN
RETINEX,za0058,B10,abierto,0.1701,abierto,0.180083,abierto,TN
RETINEX,za0058,B15,abierto,0.1701,abierto,0.178461,abierto,TN
RETINEX,za0058,B25,abierto,0.1701,abierto,0.189617,abierto,TN
RETINEX,za0058,B40,abierto,0.1701,abierto,0.187969,abierto,TN
RETINEX,za0074,B5,abierto,0.185696,abierto,0.176801,abierto,TN
RETINEX,za0074,B10,abierto,0.185696,abierto,0.178954,abierto,TN
RETINEX,za0074,B15,abierto,0.185696,abierto,0.174892,abierto,TN
RETINEX,za0074,B25,abierto,0.185696,abierto,0.175886,abierto,TN
RETINEX,za0074,B40,abierto,0.185696,abierto,0.177297,abierto,TN
RETINEX,za0108,B5,abierto,0.184437,abierto,0.178271,abierto,TN
RETINEX,za0108,B10,abierto,0.184437,abierto,0.185348,abierto,TN
RETINEX,za0108,B15,abierto,0.184437,abierto,0.184407,abierto,TN
RETINEX,za0108,B25,abierto,0.184437,abierto,0.186108,abierto,TN
RETINEX,za0108,B40,abierto,0.184437,abierto,0.194895,abierto,TN
RETINEX,za0114,B5,abierto,0.175032,abierto,0.161253,abierto,TN
RETINEX,za0114,B10,abierto,0.175032,abierto,0.157615,abierto,TN
RETINEX,za0114,B15,abierto,0.175032,abierto,0.158303,abierto,TN
RETINEX,za0114,B25,abierto,0.175032,abierto,0.158886,abierto,TN
RETINEX,za0114,B40,abierto,0.175032,abierto,0.160361,abierto,TN
RETINEX,za0164,B5,abierto,0.174003,abierto,0.170814,abierto,TN
RETINEX,za0164,B10,abierto,0.174003,abierto,0.174506,abierto,TN
RETINEX,za0164,B15,abierto,0.174003,abierto,0.182266,abierto,TN
RETINEX,za0164,B25,abierto,0.174003,abierto,0.1718,abierto,TN
RETINEX,za0164,B40,abierto,0.174003,abierto,0.175103,abierto,TN
RETINEX,za0166,B5,abierto,0.176085,abierto,0.177408,abierto,TN
RETINEX,za0166,B10,abierto,0.176085,abierto,0.178052,abierto,TN
RETINEX,za0166,B15,abierto,0.176085,abierto,0.175462,abierto,TN
RETINEX,za0166,B25,abierto,0.176085,abierto,0.177384,abierto,TN
RETINEX,za0166,B40,abierto,0.176085,abierto,0.177844,abierto,TN
RETINEX,za0205,B5,abierto,0.18254,abierto,0.176665,abierto,TN
RETINEX,za0205,B10,abierto,0.18254,abierto,0.178819,abierto,TN
RETINEX,za0205,B15,abierto,0.18254,abierto,0.172295,abierto,TN
RETINEX,za0205,B25,abierto,0.18254,abierto,0.173753,abierto,TN
RETINEX,za0205,B40,abierto,0.18254,abierto,0.17624,abierto,TN
RETINEX,za0244,B5,abierto,0.181644,abierto,0.185965,abierto,TN
RETINEX,za0244,B10,abierto,0.181644,abierto,0.187467,abierto,TN
RETINEX,za0244,B15,abierto,0.181644,abierto,0.177049,abierto,TN
RETINEX,za0244,B25,abierto,0.181644,abierto,0.181709,abierto,TN
RETINEX,za0244,B40,abierto,0.181644,abierto,0.182155,abierto,TN
RETINEX,za0274,B5,abierto,0.17149,abierto,0.162069,abierto,TN
RETINEX,za0274,B10,abierto,0.17149,abierto,0.155615,abierto,TN
RETINEX,za0274,B15,abierto,0.17149,abierto,0.161014,abierto,TN
RETINEX,za0274,B25,abierto,0.17149,abierto,0.160805,abierto,TN
RETINEX,za0274,B40,abierto,0.17149,abierto,0.161121,abierto,TN
RETINEX,za0325,B5,abierto,0.168959,abierto,0.160176,abierto,TN
RETINEX,za0325,B10,abierto,0.168959,abierto,0.159449,abierto,TN
RETINEX,za0325,B15,abierto,0.168959,abierto,0.161846,abierto,TN
RETINEX,za0325,B25,abierto,0.168959,abierto,0.161869,abierto,TN
RETINEX,za0325,B40,abierto,0.168959,abierto,0.157491,abierto,TN
RETINEX,za0388,B5,abierto,0.18743,abierto,0.179043,abierto,TN
RETINEX,za0388,B10,abierto,0.18743,abierto,0.17901,abierto,TN
RETINEX,za0388,B15,abierto,0.18743,abierto,0.181461,abierto,TN
RETINEX,za0388,B25,abierto,0.18743,abierto,0.17657,abierto,TN
RETINEX,za0388,B40,abierto,0.18743,abierto,0.181404,abierto,TN
RETINEX,za0533,B5,abierto,0.172255,abierto,0.162178,abierto,TN
RETINEX,za0533,B10,abierto,0.172255,abierto,0.165569,abierto,TN
RETINEX,za0533,B15,abierto,0.172255,abierto,0.173468,abierto,TN
RETINEX,za0533,B25,abierto,0.172255,abierto,0.169323,abierto,TN
RETINEX,za0533,B40,abierto,0.172255,abierto,0.172245,abierto,TN
RETINEX,za0595,B5,abierto,0.179474,abierto,0.178935,abierto,TN
RETINEX,za0595,B10,abierto,0.179474,abierto,0.171971,abierto,TN
RETINEX,za0595,B15,abierto,0.179474,abierto,0.178538,abierto,TN
RETINEX,za0595,B25,abierto,0.179474,abierto,0.179298,abierto,TN
RETINEX,za0595,B40,abierto,0.179474,abierto,0.175437,abierto,TN
RETINEX,za0620,B5,abierto,0.169515,abierto,0.156713,abierto,TN
RETINEX,za0620,B10,abierto,0.169515,abierto,0.159502,abierto,TN
RETINEX,za0620,B15,abierto,0.169515,abierto,0.163791,abierto,TN
RETINEX,za0620,B25,abierto,0.169515,abierto,0.170343,abierto,TN
RETINEX,za0620,B40,abierto,0.169515,abierto,0.161382,abierto,TN
RETINEX,za0637,B5,abierto,0.169001,abierto,0.176333,abierto,TN
RETINEX,za0637,B10,abierto,0.169001,abierto,0.167682,abierto,TN
RETINEX,za0637,B15,abierto,0.169001,abierto,0.16768,abierto,TN
RETINEX,za0637,B25,abierto,0.169001,abierto,0.168855,abierto,TN
RETINEX,za0637,B40,abierto,0.169001,abierto,0.166575,abierto,TN
RETINEX,za0676,B5,abierto,0.173272,abierto,0.161422,abierto,TN
RETINEX,za0676,B10,abierto,0.173272,abierto,0.162956,abierto,TN
RETINEX,za0676,B15,abierto,0.173272,abierto,0.170093,abierto,TN
RETINEX,za0676,B25,abierto,0.173272,abierto,0.16567,abierto,TN
RETINEX,za0676,B40,abierto,0.173272,abierto,0.166063,abierto,TN
RETINEX,za0685,B5,abierto,0.181153,abierto,0.191903,abierto,TN
RETINEX,za0685,B10,abierto,0.181153,abierto,0.188684,abierto,TN
RETINEX,za0685,B15,abierto,0.181153,abierto,0.189497,abierto,TN
RETINEX,za0685,B25,abierto,0.181153,abierto,0.188468,abierto,TN
RETINEX,za0685,B40,abierto,0.181153,abierto,0.190384,abierto,TN
RETINEX,za0688,B5,abierto,0.164276,abierto,0.151433,cerrado,FP
RETINEX,za0688,B10,abierto,0.164276,abierto,0.154856,cerrado,FP
RETINEX,za0688,B15,abierto,0.164276,abierto,0.157929,abierto,TN
RETINEX,za0688,B25,abierto,0.164276,abierto,0.153809,cerrado,FP
RETINEX,za0688,B40,abierto,0.164276,abierto,0.154262,cerrado,FP
RETINEX,za0719,B5,abierto,0.171293,abierto,0.166496,abierto,TN
RETINEX,za0719,B10,abierto,0.171293,abierto,0.160076,abierto,TN
RETINEX,za0719,B15,abierto,0.171293,abierto,0.158289,abierto,TN
RETINEX,za0719,B25,abierto,0.171293,abierto,0.158212,abierto,TN
RETINEX,za0719,B40,abierto,0.171293,abierto,0.159457,abierto,TN
RETINEX,za0738,B5,abierto,0.157314,abierto,0.164423,abierto,TN
RETINEX,za0738,B10,abierto,0.157314,abierto,0.161665,abierto,TN
RETINEX,za0738,B15,abierto,0.157314,abierto,0.160994,abierto,TN
RETINEX,za0738,B25,abierto,0.157314,abierto,0.16367,abierto,TN
RETINEX,za0738,B40,abierto,0.157314,abierto,0.160647,abierto,TN
RETINEX,za0753,B5,abierto,0.168514,abierto,0.164025,abierto,TN
RETINEX,za0753,B10,abierto,0.168514,abierto,0.160789,abierto,TN
RETINEX,za0753,B15,abierto,0.168514,abierto,0.167609,abierto,TN
RETINEX,za0753,B25,abierto,0.168514,abierto,0.16076,abierto,TN
RETINEX,za0753,B40,abierto,0.168514,abierto,0.167,abierto,TN
RETINEX,za0765,B5,abierto,0.169601,abierto,0.165258,abierto,TN
RETINEX,za0765,B10,abierto,0.169601,abierto,0.172214,abierto,TN
RETINEX,za0765,B15,abierto,0.169601,abierto,0.172765,abierto,TN
RETINEX,za0765,B25,abierto,0.169601,abierto,0.170886,abierto,TN
RETINEX,za0765,B40,abierto,0.169601,abierto,0.173987,abierto,TN
RETINEX,za0799,B5,abierto,0.173412,abierto,0.175491,abierto,TN
RETINEX,za0799,B10,abierto,0.173412,abierto,0.163937,abierto,TN
RETINEX,za0799,B15,abierto,0.173412,abierto,0.169885,abierto,TN
RETINEX,za0799,B25,abierto,0.173412,abierto,0.171585,abierto,TN
RETINEX,za0799,B40,abierto,0.173412,abierto,0.165157,abierto,TN
RETINEX,za0909,B5,abierto,0.166874,abierto,0.183034,abierto,TN
RETINEX,za0909,B10,abierto,0.166874,abierto,0.173743,abierto,TN
RETINEX,za0909,B15,abierto,0.166874,abierto,0.17566,abierto,TN
RETINEX,za0909,B25,abierto,0.166874,abierto,0.173504,abierto,TN
RETINEX,za0909,B40,abierto,0.166874,abierto,0.169014,abierto,TN
RETINEX,za0933,B5,abierto,0.171821,abierto,0.174049,abierto,TN
RETINEX,za0933,B10,abierto,0.171821,abierto,0.173105,abierto,TN
RETINEX,za0933,B15,abierto,0.171821,abierto,0.175976,abierto,TN
RETINEX,za0933,B25,abierto,0.171821,abierto,0.168347,abierto,TN
RETINEX,za0933,B40,abierto,0.171821,abierto,0.172537,abierto,TN
RETINEX,za0938,B5,abierto,0.182523,abierto,0.184554,abierto,TN
RETINEX,za0938,B10,abierto,0.182523,abierto,0.183385,abierto,TN
RETINEX,za0938,B15,abierto,0.182523,abierto,0.184902,abierto,TN
RETINEX,za0938,B25,abierto,0.182523,abierto,0.184158,abierto,TN
RETINEX,za0938,B40,abierto,0.182523,abierto,0.183677,abierto,TN
RETINEX,za0943,B5,abierto,0.172894,abierto,0.161331,abierto,TN
RETINEX,za0943,B10,abierto,0.172894,abierto,0.170916,abierto,TN
RETINEX,za0943,B15,abierto,0.172894,abierto,0.18123,abierto,TN
RETINEX,za0943,B25,abierto,0.172894,abierto,0.172144,abierto,TN
RETINEX,za0943,B40,abierto,0.172894,abierto,0.172772,abierto,TN
RETINEX,za0996,B5,abierto,0.171033,abierto,0.168235,abierto,TN
RETINEX,za0996,B10,abierto,0.171033,abierto,0.169419,abierto,TN
RETINEX,za0996,B15,abierto,0.171033,abierto,0.166033,abierto,TN
RETINEX,za0996,B25,abierto,0.171033,abierto,0.167566,abierto,TN
RETINEX,za0996,B40,abierto,0.171033,abierto,0.166028,abierto,TN
RETINEX,za1025,B5,abierto,0.174656,abierto,0.168938,abierto,TN
RETINEX,za1025,B10,abierto,0.174656,abierto,0.175448,abierto,TN
RETINEX,za1025,B15,abierto,0.174656,abierto,0.180676,abierto,TN
RETINEX,za1025,B25,abierto,0.174656,abierto,0.174437,abierto,TN
RETINEX,za1025,B40,abierto,0.174656,abierto,0.173389,abierto,TN
RETINEX,zb0010,B5,abierto,0.202711,abierto,0.186732,abierto,TN
RETINEX,zb0010,B10,abierto,0.202711,abierto,0.203305,abierto,TN
RETINEX,zb0010,B15,abierto,0.202711,abierto,0.192743,abierto,TN
RETINEX,zb0010,B25,abierto,0.202711,abierto,0.192169,abierto,TN
RETINEX,zb0010,B40,abierto,0.202711,abierto,0.192853,abierto,TN
RETINEX,zb0017,B5,abierto,0.235455,abierto,0.251664,abierto,TN
RETINEX,zb0017,B10,abierto,0.235455,abierto,0.246249,abierto,TN
RETINEX,zb0017,B15,abierto,0.235455,abierto,0.253322,abierto,TN
RETINEX,zb0017,B25,abierto,0.235455,abierto,0.254253,abierto,TN
RETINEX,zb0017,B40,abierto,0.235455,abierto,0.249867,abierto,TN
RETINEX,zb0031,B5,abierto,0.218471,abierto,0.222695,abierto,TN
RETINEX,zb0031,B10,abierto,0.218471,abierto,0.226399,abierto,TN
RETINEX,zb0031,B15,abierto,0.218471,abierto,0.226502,abierto,TN
RETINEX,zb0031,B25,abierto,0.218471,abierto,0.223085,abierto,TN
RETINEX,zb0031,B40,abierto,0.218471,abierto,0.227593,abierto,TN
RETINEX,zb0046,B5,abierto,0.209573,abierto,0.217266,abierto,TN
RETINEX,zb0046,B10,abierto,0.209573,abierto,0.220825,abierto,TN
RETINEX,zb0046,B15,abierto,0.209573,abierto,0.217409,abierto,TN
RETINEX,zb0046,B25,abierto,0.209573,abierto,0.216213,abierto,TN
RETINEX,zb0046,B40,abierto,0.209573,abierto,0.219716,abierto,TN
RETINEX,zb0066,B5,abierto,0.208799,abierto,0.217556,abierto,TN
RETINEX,zb0066,B10,abierto,0.208799,abierto,0.213044,abierto,TN
RETINEX,zb0066,B15,abierto,0.208799,abierto,0.211072,abierto,TN
RETINEX,zb0066,B25,abierto,0.208799,abierto,0.212252,abierto,TN
RETINEX,zb0066,B40,abierto,0.208799,abierto,0.209927,abierto,TN
RETINEX,zb0073,B5,abierto,0.203002,abierto,0.218175,abierto,TN
RETINEX,zb0073,B10,abierto,0.203002,abierto,0.215987,abierto,TN
RETINEX,zb0073,B15,abierto,0.203002,abierto,0.208972,abierto,TN
RETINEX,zb0073,B25,abierto,0.203002,abierto,0.214715,abierto,TN
RETINEX,zb0073,B40,abierto,0.203002,abierto,0.212357,abierto,TN
RETINEX,zb0117,B5,abierto,0.195655,abierto,0.193803,abierto,TN
RETINEX,zb0117,B10,abierto,0.195655,abierto,0.193957,abierto,TN
RETINEX,zb0117,B15,abierto,0.195655,abierto,0.194417,abierto,TN
RETINEX,zb0117,B25,abierto,0.195655,abierto,0.188717,abierto,TN
RETINEX,zb0117,B40,abierto,0.195655,abierto,0.194417,abierto,TN
RETINEX,zb0124,B5,abierto,0.228521,abierto,0.222854,abierto,TN
RETINEX,zb0124,B10,abierto,0.228521,abierto,0.221866,abierto,TN
RETINEX,zb0124,B15,abierto,0.228521,abierto,0.222121,abierto,TN
RETINEX,zb0124,B25,abierto,0.228521,abierto,0.222105,abierto,TN
RETINEX,zb0124,B40,abierto,0.228521,abierto,0.220755,abierto,TN
RETINEX,zb0148,B5,abierto,0.205483,abierto,0.200933,abierto,TN
RETINEX,zb0148,B10,abierto,0.205483,abierto,0.20317,abierto,TN
RETINEX,zb0148,B15,abierto,0.205483,abierto,0.202817,abierto,TN
RETINEX,zb0148,B25,abierto,0.205483,abierto,0.204197,abierto,TN
RETINEX,zb0148,B40,abierto,0.205483,abierto,0.204537,abierto,TN
RETINEX,zb0152,B5,abierto,0.188091,abierto,0.183038,abierto,TN
RETINEX,zb0152,B10,abierto,0.188091,abierto,0.188885,abierto,TN
RETINEX,zb0152,B15,abierto,0.188091,abierto,0.188563,abierto,TN
RETINEX,zb0152,B25,abierto,0.188091,abierto,0.193473,abierto,TN
RETINEX,zb0152,B40,abierto,0.188091,abierto,0.190178,abierto,TN
RETINEX,zb0273,B5,abierto,0.258905,abierto,0.277892,abierto,TN
RETINEX,zb0273,B10,abierto,0.258905,abierto,0.268408,abierto,TN
RETINEX,zb0273,B15,abierto,0.258905,abierto,0.269899,abierto,TN
RETINEX,zb0273,B25,abierto,0.258905,abierto,0.272547,abierto,TN
RETINEX,zb0273,B40,abierto,0.258905,abierto,0.269161,abierto,TN
RETINEX,zb0276,B5,abierto,0.217509,abierto,0.228199,abierto,TN
RETINEX,zb0276,B10,abierto,0.217509,abierto,0.222092,abierto,TN
RETINEX,zb0276,B15,abierto,0.217509,abierto,0.214636,abierto,TN
RETINEX,zb0276,B25,abierto,0.217509,abierto,0.227065,abierto,TN
RETINEX,zb0276,B40,abierto,0.217509,abierto,0.226195,abierto,TN
RETINEX,zb0355,B5,abierto,0.225753,abierto,0.208549,abierto,TN
RETINEX,zb0355,B10,abierto,0.225753,abierto,0.210661,abierto,TN
RETINEX,zb0355,B15,abierto,0.225753,abierto,0.209668,abierto,TN
RETINEX,zb0355,B25,abierto,0.225753,abierto,0.209621,abierto,TN
RETINEX,zb0355,B40,abierto,0.225753,abierto,0.211096,abierto,TN
RETINEX,zb0426,B5,abierto,0.236501,abierto,0.223895,abierto,TN
RETINEX,zb0426,B10,abierto,0.236501,abierto,0.230563,abierto,TN
RETINEX,zb0426,B15,abierto,0.236501,abierto,0.229936,abierto,TN
RETINEX,zb0426,B25,abierto,0.236501,abierto,0.230856,abierto,TN
RETINEX,zb0426,B40,abierto,0.236501,abierto,0.229775,abierto,TN
RETINEX,zb0433,B5,abierto,0.244056,abierto,0.25644,abierto,TN
RETINEX,zb0433,B10,abierto,0.244056,abierto,0.253343,abierto,TN
RETINEX,zb0433,B15,abierto,0.244056,abierto,0.253555,abierto,TN
RETINEX,zb0433,B25,abierto,0.244056,abierto,0.254482,abierto,TN
RETINEX,zb0433,B40,abierto,0.244056,abierto,0.251458,abierto,TN
RETINEX,zb0457,B5,abierto,0.242634,abierto,0.248536,abierto,TN
RETINEX,zb0457,B10,abierto,0.242634,abierto,0.247007,abierto,TN
RETINEX,zb0457,B15,abierto,0.242634,abierto,0.237816,abierto,TN
RETINEX,zb0457,B25,abierto,0.242634,abierto,0.239783,abierto,TN
RETINEX,zb0457,B40,abierto,0.242634,abierto,0.240291,abierto,TN
RETINEX,zb0502,B5,abierto,0.246133,abierto,0.240322,abierto,TN
RETINEX,zb0502,B10,abierto,0.246133,abierto,0.236695,abierto,TN
RETINEX,zb0502,B15,abierto,0.246133,abierto,0.231616,abierto,TN
RETINEX,zb0502,B25,abierto,0.246133,abierto,0.242665,abierto,TN
RETINEX,zb0502,B40,abierto,0.246133,abierto,0.235913,abierto,TN
RETINEX,zb0528,B5,abierto,0.232927,abierto,0.243444,abierto,TN
RETINEX,zb0528,B10,abierto,0.232927,abierto,0.235914,abierto,TN
RETINEX,zb0528,B15,abierto,0.232927,abierto,0.239574,abierto,TN
RETINEX,zb0528,B25,abierto,0.232927,abierto,0.241957,abierto,TN
RETINEX,zb0528,B40,abierto,0.232927,abierto,0.237435,abierto,TN
RETINEX,zb0573,B5,abierto,0.191063,abierto,0.194583,abierto,TN
RETINEX,zb0573,B10,abierto,0.191063,abierto,0.192371,abierto,TN
RETINEX,zb0573,B15,abierto,0.191063,abierto,0.194952,abierto,TN
RETINEX,zb0573,B25,abierto,0.191063,abierto,0.191523,abierto,TN
RETINEX,zb0573,B40,abierto,0.191063,abierto,0.191523,abierto,TN
RETINEX,zb0593,B5,abierto,0.221239,abierto,0.219884,abierto,TN
RETINEX,zb0593,B10,abierto,0.221239,abierto,0.215868,abierto,TN
RETINEX,zb0593,B15,abierto,0.221239,abierto,0.213688,abierto,TN
RETINEX,zb0593,B25,abierto,0.221239,abierto,0.215981,abierto,TN
RETINEX,zb0593,B40,abierto,0.221239,abierto,0.217409,abierto,TN
RETINEX,zb0636,B5,abierto,0.238648,abierto,0.250436,abierto,TN
RETINEX,zb0636,B10,abierto,0.238648,abierto,0.247062,abierto,TN
RETINEX,zb0636,B15,abierto,0.238648,abierto,0.245806,abierto,TN
RETINEX,zb0636,B25,abierto,0.238648,abierto,0.24716,abierto,TN
RETINEX,zb0636,B40,abierto,0.238648,abierto,0.24716,abierto,TN
RETINEX,zb0659,B5,abierto,0.243459,abierto,0.244169,abierto,TN
RETINEX,zb0659,B10,abierto,0.243459,abierto,0.241881,abierto,TN
RETINEX,zb0659,B15,abierto,0.243459,abierto,0.244044,abierto,TN
RETINEX,zb0659,B25,abierto,0.243459,abierto,0.240679,abierto,TN
RETINEX,zb0659,B40,abierto,0.243459,abierto,0.239653,abierto,TN
RETINEX,zb0732,B5,abierto,0.238752,abierto,0.240704,abierto,TN
RETINEX,zb0732,B10,abierto,0.238752,abierto,0.23515,abierto,TN
RETINEX,zb0732,B15,abierto,0.238752,abierto,0.230056,abierto,TN
RETINEX,zb0732,B25,abierto,0.238752,abierto,0.231639,abierto,TN
RETINEX,zb0732,B40,abierto,0.238752,abierto,0.234652,abierto,TN
RETINEX,zb0863,B5,abierto,0.250429,abierto,0.256687,abierto,TN
RETINEX,zb0863,B10,abierto,0.250429,abierto,0.251277,abierto,TN
RETINEX,zb0863,B15,abierto,0.250429,abierto,0.253349,abierto,TN
RETINEX,zb0863,B25,abierto,0.250429,abierto,0.24795,abierto,TN
RETINEX,zb0863,B40,abierto,0.250429,abierto,0.250451,abierto,TN
RETINEX,zb0867,B5,abierto,0.256459,abierto,0.253353,abierto,TN
RETINEX,zb0867,B10,abierto,0.256459,abierto,0.251202,abierto,TN
RETINEX,zb0867,B15,abierto,0.256459,abierto,0.247197,abierto,TN
RETINEX,zb0867,B25,abierto,0.256459,abierto,0.255695,abierto,TN
RETINEX,zb0867,B40,abierto,0.256459,abierto,0.253352,abierto,TN
RETINEX,zb0883,B5,abierto,0.227981,abierto,0.239231,abierto,TN
RETINEX,zb0883,B10,abierto,0.227981,abierto,0.235674,abierto,TN
RETINEX,zb0883,B15,abierto,0.227981,abierto,0.236042,abierto,TN
RETINEX,zb0883,B25,abierto,0.227981,abierto,0.239102,abierto,TN
RETINEX,zb0883,B40,abierto,0.227981,abierto,0.238117,abierto,TN
RETINEX,zb0917,B5,abierto,0.218301,abierto,0.214319,abierto,TN
RETINEX,zb0917,B10,abierto,0.218301,abierto,0.21697,abierto,TN
RETINEX,zb0917,B15,abierto,0.218301,abierto,0.220533,abierto,TN
RETINEX,zb0917,B25,abierto,0.218301,abierto,0.219571,abierto,TN
RETINEX,zb0917,B40,abierto,0.218301,abierto,0.21896,abierto,TN
RETINEX,zb0940,B5,abierto,0.207296,abierto,0.205652,abierto,TN
RETINEX,zb0940,B10,abierto,0.207296,abierto,0.199782,abierto,TN
RETINEX,zb0940,B15,abierto,0.207296,abierto,0.200424,abierto,TN
RETINEX,zb0940,B25,abierto,0.207296,abierto,0.19942,abierto,TN
RETINEX,zb0940,B40,abierto,0.207296,abierto,0.19942,abierto,TN
RETINEX,zb0961,B5,abierto,0.258311,abierto,0.269083,abierto,TN
RETINEX,zb0961,B10,abierto,0.258311,abierto,0.258143,abierto,TN
RETINEX,zb0961,B15,abierto,0.258311,abierto,0.25724,abierto,TN
RETINEX,zb0961,B25,abierto,0.258311,abierto,0.257763,abierto,TN
RETINEX,zb0961,B40,abierto,0.258311,abierto,0.25659,abierto,TN
RETINEX,zb0966,B5,abierto,0.242165,abierto,0.242798,abierto,TN
RETINEX,zb0966,B10,abierto,0.242165,abierto,0.233456,abierto,TN
RETINEX,zb0966,B15,abierto,0.242165,abierto,0.240465,abierto,TN
RETINEX,zb0966,B25,abierto,0.242165,abierto,0.240058,abierto,TN
RETINEX,zb0966,B40,abierto,0.242165,abierto,0.23463,abierto,TN
RETINEX,zb0974,B5,abierto,0.246992,abierto,0.254704,abierto,TN
RETINEX,zb0974,B10,abierto,0.246992,abierto,0.266,abierto,TN
RETINEX,zb0974,B15,abierto,0.246992,abierto,0.267429,abierto,TN
RETINEX,zb0974,B25,abierto,0.246992,abierto,0.265886,abierto,TN
RETINEX,zb0974,B40,abierto,0.246992,abierto,0.264949,abierto,TN
RETINEX,zb0993,B5,abierto,0.260266,abierto,0.26481,abierto,TN
RETINEX,zb0993,B10,abierto,0.260266,abierto,0.263779,abierto,TN
RETINEX,zb0993,B15,abierto,0.260266,abierto,0.267626,abierto,TN
RETINEX,zb0993,B25,abierto,0.260266,abierto,0.27029,abierto,TN
RETINEX,zb0993,B40,abierto,0.260266,abierto,0.266597,abierto,TN
RETINEX,zb1020,B5,abierto,0.253662,abierto,0.25761,abierto,TN
RETINEX,zb1020,B10,abierto,0.253662,abierto,0.259371,abierto,TN
RETINEX,zb1020,B15,abierto,0.253662,abierto,0.264448,abierto,TN
RETINEX,zb1020,B25,abierto,0.253662,abierto,0.265023,abierto,TN
RETINEX,zb1020,B40,abierto,0.253662,abierto,0.265044,abierto,TN
RETINEX,zb1105,B5,abierto,0.267974,abierto,0.271893,abierto,TN
RETINEX,zb1105,B10,abierto,0.267974,abierto,0.271174,abierto,TN
RETINEX,zb1105,B15,abierto,0.267974,abierto,0.262342,abierto,TN
RETINEX,zb1105,B25,abierto,0.267974,abierto,0.266888,abierto,TN
RETINEX,zb1105,B40,abierto,0.267974,abierto,0.269087,abierto,TN
RETINEX,zb1124,B5,abierto,0.222079,abierto,0.21652,abierto,TN
RETINEX,zb1124,B10,abierto,0.222079,abierto,0.220937,abierto,TN
RETINEX,zb1124,B15,abierto,0.222079,abierto,0.218747,abierto,TN
RETINEX,zb1124,B25,abierto,0.222079,abierto,0.219782,abierto,TN
RETINEX,zb1124,B40,abierto,0.222079,abierto,0.214082,abierto,TN
RETINEX,zb1144,B5,abierto,0.234201,abierto,0.238982,abierto,TN
RETINEX,zb1144,B10,abierto,0.234201,abierto,0.232428,abierto,TN
RETINEX,zb1144,B15,abierto,0.234201,abierto,0.233037,abierto,TN
RETINEX,zb1144,B25,abierto,0.234201,abierto,0.238081,abierto,TN
RETINEX,zb1144,B40,abierto,0.234201,abierto,0.236174,abierto,TN
RETINEX,zb1179,B5,abierto,0.246349,abierto,0.230723,abierto,TN
RETINEX,zb1179,B10,abierto,0.246349,abierto,0.239115,abierto,TN
RETINEX,zb1179,B15,abierto,0.246349,abierto,0.242847,abierto,TN
RETINEX,zb1179,B25,abierto,0.246349,abierto,0.240883,abierto,TN
RETINEX,zb1179,B40,abierto,0.246349,abierto,0.242206,abierto,TN
RETINEX,zb1237,B5,abierto,0.22614,abierto,0.227106,abierto,TN
RETINEX,zb1237,B10,abierto,0.22614,abierto,0.225883,abierto,TN
RETINEX,zb1237,B15,abierto,0.22614,abierto,0.219357,abierto,TN
RETINEX,zb1237,B25,abierto,0.22614,abierto,0.218148,abierto,TN
RETINEX,zb1237,B40,abierto,0.22614,abierto,0.228297,abierto,TN
RETINEX,zb1246,B5,abierto,0.236615,abierto,0.232481,abierto,TN
RETINEX,zb1246,B10,abierto,0.236615,abierto,0.222552,abierto,TN
RETINEX,zb1246,B15,abierto,0.236615,abierto,0.218693,abierto,TN
RETINEX,zb1246,B25,abierto,0.236615,abierto,0.221291,abierto,TN
RETINEX,zb1246,B40,abierto,0.236615,abierto,0.220318,abierto,TN
RETINEX,zc0027,B5,abierto,0.307631,abierto,0.296252,abierto,TN
RETINEX,zc0027,B10,abierto,0.307631,abierto,0.298794,abierto,TN
RETINEX,zc0027,B15,abierto,0.307631,abierto,0.298052,abierto,TN
RETINEX,zc0027,B25,abierto,0.307631,abierto,0.302231,abierto,TN
RETINEX,zc0027,B40,abierto,0.307631,abierto,0.297522,abierto,TN
RETINEX,zc0102,B5,abierto,0.28996,abierto,0.279812,abierto,TN
RETINEX,zc0102,B10,abierto,0.28996,abierto,0.282698,abierto,TN
RETINEX,zc0102,B15,abierto,0.28996,abierto,0.286378,abierto,TN
RETINEX,zc0102,B25,abierto,0.28996,abierto,0.286575,abierto,TN
RETINEX,zc0102,B40,abierto,0.28996,abierto,0.286575,abierto,TN
RETINEX,zc0189,B5,abierto,0.294965,abierto,0.295334,abierto,TN
RETINEX,zc0189,B10,abierto,0.294965,abierto,0.286271,abierto,TN
RETINEX,zc0189,B15,abierto,0.294965,abierto,0.286338,abierto,TN
RETINEX,zc0189,B25,abierto,0.294965,abierto,0.291888,abierto,TN
RETINEX,zc0189,B40,abierto,0.294965,abierto,0.29146,abierto,TN
